Food_ID,Food_Name,Food_Category,Cuisine,Vegetarian,Serving_Size,Calories,Protein,Carbohydrates,Fat,Fiber,Sugar,Meal_Type,Preparation_Type,User_Preference
1850,Roasted Pumpkin Seeds (Mild Flavor),Nuts and Seeds,Global,1,1 handful (28g),172,8.6,4.3,13.4,1.8,0.4,Snack,Roasted,Muscle Gain
1851,Roasted Pumpkin Seeds (Herb Infused),Nuts and Seeds,Global,1,1 handful (28g),184,9.1,4.3,14.5,2.0,0.4,Snack,Roasted,Muscle Gain
1852,Roasted Pumpkin Seeds (Traditional),Nuts and Seeds,Global,1,1 handful (28g),176,8.2,4.2,14.1,1.7,0.4,Snack,Roasted,Muscle Gain
1853,Natural Peanut Butter,Nuts and Seeds,Global,1,1 tbsp (16g),99,3.9,3.0,7.9,1.0,1.1,Breakfast,Raw,Energy Booster
1854,Natural Peanut Butter (Light Spiced),Nuts and Seeds,Global,1,1 tbsp (16g),106,4.0,3.1,8.6,1.0,1.1,Breakfast,Raw,Energy Booster
1855,Natural Peanut Butter (Homestyle),Nuts and Seeds,Global,1,1 tbsp (16g),98,4.2,3.1,7.6,1.1,1.1,Breakfast,Raw,Energy Booster
1856,Natural Peanut Butter (Low Sodium),Nuts and Seeds,Global,1,1 tbsp (16g),103,4.1,3.2,8.2,1.0,1.1,Breakfast,Raw,Energy Booster
1857,Natural Peanut Butter (Extra Portion),Nuts and Seeds,Global,1,1 tbsp (16g),129,5.1,3.9,10.3,1.3,1.4,Breakfast,Raw,Energy Booster
1858,Natural Peanut Butter (Half Portion),Nuts and Seeds,Global,1,1 tbsp (16g),55,2.2,1.7,4.4,0.5,0.6,Breakfast,Raw,Energy Booster
1859,Natural Peanut Butter (With Olive Oil),Nuts and Seeds,Global,1,1 tbsp (16g),124,4.0,3.0,10.7,1.0,1.1,Breakfast,Raw,Energy Booster
1860,Natural Peanut Butter (Steamed),Nuts and Seeds,Global,1,1 tbsp (16g),91,4.2,3.0,6.9,1.1,1.0,Breakfast,Raw,Energy Booster
1861,Natural Peanut Butter (Nutrient Dense),Nuts and Seeds,Global,1,1 tbsp (16g),112,4.8,3.3,8.9,1.2,1.1,Breakfast,Raw,Energy Booster
1862,Natural Peanut Butter (Mild Flavor),Nuts and Seeds,Global,1,1 tbsp (16g),97,3.9,3.1,7.7,1.0,1.1,Breakfast,Raw,Energy Booster
1863,Natural Peanut Butter (Herb Infused),Nuts and Seeds,Global,1,1 tbsp (16g),105,4.2,3.2,8.4,1.1,1.1,Breakfast,Raw,Energy Booster
1864,Natural Peanut Butter (Traditional),Nuts and Seeds,Global,1,1 tbsp (16g),106,4.0,3.2,8.6,1.0,1.2,Breakfast,Raw,Energy Booster
1865,Roasted Peanuts Unsalted,Nuts and Seeds,Indian,1,1 handful (30g),175,7.3,4.7,14.1,2.3,1.2,Snack,Roasted,Energy Booster
1866,Roasted Peanuts Unsalted (Light Spiced),Nuts and Seeds,Indian,1,1 handful (30g),190,7.6,4.9,15.5,2.5,1.2,Snack,Roasted,Energy Booster
1867,Roasted Peanuts Unsalted (Homestyle),Nuts and Seeds,Indian,1,1 handful (30g),168,7.6,4.6,13.2,2.5,1.1,Snack,Roasted,Energy Booster
1868,Roasted Peanuts Unsalted (Low Sodium),Nuts and Seeds,Indian,1,1 handful (30g),175,7.4,4.7,14.1,2.4,1.2,Snack,Roasted,Energy Booster
1869,Roasted Peanuts Unsalted (Extra Portion),Nuts and Seeds,Indian,1,1 handful (30g),220,9.2,5.9,17.7,2.9,1.5,Snack,Roasted,Energy Booster
1870,Roasted Peanuts Unsalted (Half Portion),Nuts and Seeds,Indian,1,1 handful (30g),99,4.1,2.6,8.0,1.3,0.7,Snack,Roasted,Energy Booster
1871,Roasted Peanuts Unsalted (With Olive Oil),Nuts and Seeds,Indian,1,1 handful (30g),227,7.7,4.8,19.7,2.5,1.2,Snack,Roasted,Energy Booster
1872,Roasted Peanuts Unsalted (Steamed),Nuts and Seeds,Indian,1,1 handful (30g),163,8.0,4.6,12.5,2.7,1.1,Snack,Roasted,Energy Booster
1873,Roasted Peanuts Unsalted (Nutrient Dense),Nuts and Seeds,Indian,1,1 handful (30g),192,8.7,4.9,15.3,2.8,1.2,Snack,Roasted,Energy Booster
1874,Roasted Peanuts Unsalted (Mild Flavor),Nuts and Seeds,Indian,1,1 handful (30g),168,7.2,4.7,13.4,2.3,1.1,Snack,Roasted,Energy Booster
1875,Roasted Peanuts Unsalted (Herb Infused),Nuts and Seeds,Indian,1,1 handful (30g),188,7.9,5.0,15.1,2.6,1.2,Snack,Roasted,Energy Booster
1876,Roasted Peanuts Unsalted (Traditional),Nuts and Seeds,Indian,1,1 handful (30g),186,7.4,4.9,15.2,2.3,1.2,Snack,Roasted,Energy Booster
1877,Roasted Makhana (Foxnuts),Snacks and Beverages,Indian,1,1 bowl (30g),95,2.9,19.7,0.5,2.3,0.2,Snack,Roasted,Weight Loss
1878,Roasted Makhana (Foxnuts) (Light Spiced),Snacks and Beverages,Indian,1,1 bowl (30g),98,3.0,20.5,0.5,2.4,0.2,Snack,Roasted,Weight Loss
1879,Roasted Makhana (Foxnuts) (Homestyle),Snacks and Beverages,Indian,1,1 bowl (30g),93,2.9,19.2,0.5,2.4,0.2,Snack,Roasted,Weight Loss
1880,Roasted Makhana (Foxnuts) (Low Sodium),Snacks and Beverages,Indian,1,1 bowl (30g),95,2.9,19.8,0.5,2.3,0.2,Snack,Roasted,Weight Loss
1881,Roasted Makhana (Foxnuts) (Extra Portion),Snacks and Beverages,Indian,1,1 bowl (30g),118,3.6,24.6,0.6,2.8,0.2,Snack,Roasted,Weight Loss
1882,Roasted Makhana (Foxnuts) (Half Portion),Snacks and Beverages,Indian,1,1 bowl (30g),52,1.6,10.8,0.3,1.2,0.1,Snack,Roasted,Weight Loss
1883,Roasted Makhana (Foxnuts) (With Olive Oil),Snacks and Beverages,Indian,1,1 bowl (30g),95,2.9,19.4,0.7,2.3,0.2,Snack,Roasted,Weight Loss
1884,Roasted Makhana (Foxnuts) (Steamed),Snacks and Beverages,Indian,1,1 bowl (30g),93,3.1,19.3,0.4,2.6,0.2,Snack,Roasted,Weight Loss
1885,Roasted Makhana (Foxnuts) (Nutrient Dense),Snacks and Beverages,Indian,1,1 bowl (30g),105,3.5,21.5,0.6,2.8,0.2,Snack,Roasted,Weight Loss
1886,Roasted Makhana (Foxnuts) (Mild Flavor),Snacks and Beverages,Indian,1,1 bowl (30g),97,2.9,20.2,0.5,2.3,0.2,Snack,Roasted,Weight Loss
1887,Roasted Makhana (Foxnuts) (Herb Infused),Snacks and Beverages,Indian,1,1 bowl (30g),95,2.9,19.8,0.5,2.4,0.2,Snack,Roasted,Weight Loss
1888,Roasted Makhana (Foxnuts) (Traditional),Snacks and Beverages,Indian,1,1 bowl (30g),97,2.8,20.3,0.5,2.2,0.2,Snack,Roasted,Weight Loss
1889,Roasted Chana,Snacks and Beverages,Indian,1,1 bowl (40g),138,7.7,21.8,2.2,5.2,1.0,Snack,Roasted,Weight Loss
1890,Roasted Chana (Light Spiced),Snacks and Beverages,Indian,1,1 bowl (40g),140,7.8,22.1,2.3,5.3,1.0,Snack,Roasted,Weight Loss
1891,Roasted Chana (Homestyle),Snacks and Beverages,Indian,1,1 bowl (40g),137,8.0,21.7,2.0,5.5,1.0,Snack,Roasted,Weight Loss
1892,Roasted Chana (Low Sodium),Snacks and Beverages,Indian,1,1 bowl (40g),137,7.8,21.7,2.1,5.2,1.0,Snack,Roasted,Weight Loss
1893,Roasted Chana (Extra Portion),Snacks and Beverages,Indian,1,1 bowl (40g),171,9.6,27.1,2.7,6.4,1.2,Snack,Roasted,Weight Loss
1894,Roasted Chana (Half Portion),Snacks and Beverages,Indian,1,1 bowl (40g),78,4.4,12.4,1.2,2.9,0.6,Snack,Roasted,Weight Loss
1895,Roasted Chana (With Olive Oil),Snacks and Beverages,Indian,1,1 bowl (40g),144,7.8,21.6,2.9,5.4,1.0,Snack,Roasted,Weight Loss
1896,Roasted Chana (Steamed),Snacks and Beverages,Indian,1,1 bowl (40g),133,8.1,20.8,1.9,5.7,0.9,Snack,Roasted,Weight Loss
1897,Roasted Chana (Nutrient Dense),Snacks and Beverages,Indian,1,1 bowl (40g),151,9.2,23.1,2.4,6.2,1.0,Snack,Roasted,Weight Loss
1898,Roasted Chana (Mild Flavor),Snacks and Beverages,Indian,1,1 bowl (40g),136,7.6,21.7,2.1,5.1,1.0,Snack,Roasted,Weight Loss
1899,Roasted Chana (Herb Infused),Snacks and Beverages,Indian,1,1 bowl (40g),142,8.1,22.3,2.3,5.6,1.0,Snack,Roasted,Weight Loss
1900,Roasted Chana (Traditional),Snacks and Beverages,Indian,1,1 bowl (40g),142,7.7,22.5,2.3,5.1,1.0,Snack,Roasted,Weight Loss
1901,Tender Coconut Water,Snacks and Beverages,Tropical,1,1 glass (240ml),48,1.8,9.2,0.5,2.7,6.5,Snack,Raw,Balanced
1902,Tender Coconut Water (Light Spiced),Snacks and Beverages,Tropical,1,1 glass (240ml),46,1.7,8.8,0.5,2.6,6.2,Snack,Raw,Balanced
1903,Tender Coconut Water (Homestyle),Snacks and Beverages,Tropical,1,1 glass (240ml),48,1.8,9.0,0.5,2.8,6.2,Snack,Raw,Balanced
1904,Tender Coconut Water (Low Sodium),Snacks and Beverages,Tropical,1,1 glass (240ml),47,1.7,8.9,0.5,2.6,6.2,Snack,Raw,Balanced
1905,Tender Coconut Water (Extra Portion),Snacks and Beverages,Tropical,1,1 glass (240ml),58,2.1,11.0,0.6,3.2,7.8,Snack,Raw,Balanced
1906,Tender Coconut Water (Half Portion),Snacks and Beverages,Tropical,1,1 glass (240ml),26,0.9,4.9,0.3,1.4,3.5,Snack,Raw,Balanced
1907,Tender Coconut Water (With Olive Oil),Snacks and Beverages,Tropical,1,1 glass (240ml),50,1.8,9.0,0.7,2.8,6.4,Snack,Raw,Balanced
1908,Tender Coconut Water (Steamed),Snacks and Beverages,Tropical,1,1 glass (240ml),45,1.8,8.6,0.4,2.9,5.9,Snack,Raw,Balanced
1909,Tender Coconut Water (Nutrient Dense),Snacks and Beverages,Tropical,1,1 glass (240ml),49,2.0,9.1,0.5,3.0,6.3,Snack,Raw,Balanced
1910,Tender Coconut Water (Mild Flavor),Snacks and Beverages,Tropical,1,1 glass (240ml),47,1.7,9.0,0.5,2.6,6.2,Snack,Raw,Balanced
1911,Tender Coconut Water (Herb Infused),Snacks and Beverages,Tropical,1,1 glass (240ml),48,1.8,9.0,0.5,2.8,6.4,Snack,Raw,Balanced
1912,Tender Coconut Water (Traditional),Snacks and Beverages,Tropical,1,1 glass (240ml),48,1.7,9.3,0.5,2.6,6.6,Snack,Raw,Balanced
1913,Green Tea Unsweetened,Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1914,Green Tea Unsweetened (Light Spiced),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1915,Green Tea Unsweetened (Homestyle),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1916,Green Tea Unsweetened (Low Sodium),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1917,Green Tea Unsweetened (Extra Portion),Snacks and Beverages,Global,1,1 cup (200ml),10,0.3,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1918,Green Tea Unsweetened (Half Portion),Snacks and Beverages,Global,1,1 cup (200ml),10,0.1,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1919,Green Tea Unsweetened (With Olive Oil),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1920,Green Tea Unsweetened (Steamed),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1921,Green Tea Unsweetened (Nutrient Dense),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1922,Green Tea Unsweetened (Mild Flavor),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1923,Green Tea Unsweetened (Herb Infused),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1924,Green Tea Unsweetened (Traditional),Snacks and Beverages,Global,1,1 cup (200ml),10,0.2,0.0,0.0,0.0,0.0,Snack,Boiled,Weight Loss
1925,Vegetable Clear Soup,Snacks and Beverages,Global,1,1 bowl (200ml),46,1.5,8.1,0.8,2.5,2.0,Dinner,Boiled,Weight Loss
1926,Vegetable Clear Soup (Light Spiced),Snacks and Beverages,Global,1,1 bowl (200ml),45,1.5,7.9,0.8,2.5,2.0,Dinner,Boiled,Weight Loss
1927,Vegetable Clear Soup (Homestyle),Snacks and Beverages,Global,1,1 bowl (200ml),44,1.5,7.8,0.7,2.6,1.9,Dinner,Boiled,Weight Loss
1928,Vegetable Clear Soup (Low Sodium),Snacks and Beverages,Global,1,1 bowl (200ml),45,1.5,8.0,0.8,2.5,2.0,Dinner,Boiled,Weight Loss
1929,Vegetable Clear Soup (Extra Portion),Snacks and Beverages,Global,1,1 bowl (200ml),57,1.9,10.1,1.0,3.2,2.5,Dinner,Boiled,Weight Loss
1930,Vegetable Clear Soup (Half Portion),Snacks and Beverages,Global,1,1 bowl (200ml),24,0.8,4.3,0.4,1.3,1.1,Dinner,Boiled,Weight Loss
1931,Vegetable Clear Soup (With Olive Oil),Snacks and Beverages,Global,1,1 bowl (200ml),48,1.5,7.9,1.1,2.6,2.0,Dinner,Boiled,Weight Loss
1932,Vegetable Clear Soup (Steamed),Snacks and Beverages,Global,1,1 bowl (200ml),44,1.6,7.7,0.7,2.8,1.9,Dinner,Boiled,Weight Loss
1933,Vegetable Clear Soup (Nutrient Dense),Snacks and Beverages,Global,1,1 bowl (200ml),47,1.7,8.2,0.8,2.9,2.0,Dinner,Boiled,Weight Loss
1934,Vegetable Clear Soup (Mild Flavor),Snacks and Beverages,Global,1,1 bowl (200ml),44,1.5,7.8,0.7,2.4,1.9,Dinner,Boiled,Weight Loss
1935,Vegetable Clear Soup (Herb Infused),Snacks and Beverages,Global,1,1 bowl (200ml),46,1.5,8.1,0.8,2.7,2.0,Dinner,Boiled,Weight Loss
1936,Vegetable Clear Soup (Traditional),Snacks and Beverages,Global,1,1 bowl (200ml),48,1.5,8.4,0.9,2.5,2.1,Dinner,Boiled,Weight Loss
1937,Homestyle Tomato Soup,Snacks and Beverages,Global,1,1 bowl (200ml),80,2.0,14.0,1.8,2.2,7.5,Dinner,Boiled,Balanced
1938,Homestyle Tomato Soup (Light Spiced),Snacks and Beverages,Global,1,1 bowl (200ml),82,2.0,14.3,1.9,2.3,7.7,Dinner,Boiled,Balanced
1939,Homestyle Tomato Soup (Homestyle),Snacks and Beverages,Global,1,1 bowl (200ml),80,2.1,14.0,1.7,2.4,7.3,Dinner,Boiled,Balanced
1940,Homestyle Tomato Soup (Low Sodium),Snacks and Beverages,Global,1,1 bowl (200ml),78,2.0,13.7,1.7,2.2,7.2,Dinner,Boiled,Balanced
1941,Homestyle Tomato Soup (Extra Portion),Snacks and Beverages,Global,1,1 bowl (200ml),102,2.5,17.8,2.3,2.8,9.6,Dinner,Boiled,Balanced
1942,Homestyle Tomato Soup (Half Portion),Snacks and Beverages,Global,1,1 bowl (200ml),44,1.1,7.7,1.0,1.2,4.1,Dinner,Boiled,Balanced
1943,Homestyle Tomato Soup (With Olive Oil),Snacks and Beverages,Global,1,1 bowl (200ml),88,2.1,14.3,2.5,2.4,7.6,Dinner,Boiled,Balanced
1944,Homestyle Tomato Soup (Steamed),Snacks and Beverages,Global,1,1 bowl (200ml),77,2.1,13.5,1.6,2.5,7.0,Dinner,Boiled,Balanced
1945,Homestyle Tomato Soup (Nutrient Dense),Snacks and Beverages,Global,1,1 bowl (200ml),85,2.3,14.6,1.9,2.6,7.6,Dinner,Boiled,Balanced
1946,Homestyle Tomato Soup (Mild Flavor),Snacks and Beverages,Global,1,1 bowl (200ml),78,1.9,13.7,1.7,2.1,7.2,Dinner,Boiled,Balanced
1947,Homestyle Tomato Soup (Herb Infused),Snacks and Beverages,Global,1,1 bowl (200ml),84,2.1,14.5,1.9,2.4,7.8,Dinner,Boiled,Balanced
1948,Homestyle Tomato Soup (Traditional),Snacks and Beverages,Global,1,1 bowl (200ml),80,1.9,14.0,1.8,2.1,7.6,Dinner,Boiled,Balanced
1949,Vegetable Samosa,Occasional Foods,Indian,1,1 piece (80g),271,3.6,32.9,13.9,2.2,2.5,Snack,Fried,Energy Booster
1950,Vegetable Samosa (Light Spiced),Occasional Foods,Indian,1,1 piece (80g),276,3.6,32.7,14.5,2.2,2.5,Snack,Fried,Energy Booster
1951,Vegetable Samosa (Homestyle),Occasional Foods,Indian,1,1 piece (80g),255,3.6,31.8,12.6,2.2,2.3,Snack,Fried,Energy Booster
1952,Vegetable Samosa (Low Sodium),Occasional Foods,Indian,1,1 piece (80g),267,3.6,32.6,13.6,2.2,2.4,Snack,Fried,Energy Booster
1953,Vegetable Samosa (Extra Portion),Occasional Foods,Indian,1,1 piece (80g),338,4.5,41.1,17.3,2.7,3.1,Snack,Fried,Energy Booster
1954,Vegetable Samosa (Half Portion),Occasional Foods,Indian,1,1 piece (80g),148,2.0,17.9,7.6,1.2,1.3,Snack,Fried,Energy Booster
1955,Vegetable Samosa (With Olive Oil),Occasional Foods,Indian,1,1 piece (80g),304,3.5,31.7,18.1,2.2,2.4,Snack,Fried,Energy Booster
1956,Vegetable Samosa (Steamed),Occasional Foods,Indian,1,1 piece (80g),244,3.7,30.9,11.7,2.4,2.2,Snack,Fried,Energy Booster
1957,Vegetable Samosa (Nutrient Dense),Occasional Foods,Indian,1,1 piece (80g),274,4.0,32.6,14.2,2.4,2.4,Snack,Fried,Energy Booster
1958,Vegetable Samosa (Mild Flavor),Occasional Foods,Indian,1,1 piece (80g),258,3.5,32.1,12.9,2.1,2.4,Snack,Fried,Energy Booster
1959,Vegetable Samosa (Herb Infused),Occasional Foods,Indian,1,1 piece (80g),266,3.6,32.2,13.7,2.3,2.4,Snack,Fried,Energy Booster
1960,Vegetable Samosa (Traditional),Occasional Foods,Indian,1,1 piece (80g),274,3.5,33.0,14.2,2.1,2.5,Snack,Fried,Energy Booster
1961,Potato French Fries,Occasional Foods,Global,1,1 serving (100g),318,3.4,41.8,15.2,3.8,0.3,Snack,Fried,Energy Booster
1962,Potato French Fries (Light Spiced),Occasional Foods,Global,1,1 serving (100g),322,3.4,41.6,15.8,3.9,0.3,Snack,Fried,Energy Booster
1963,Potato French Fries (Homestyle),Occasional Foods,Global,1,1 serving (100g),306,3.5,41.4,14.1,4.1,0.3,Snack,Fried,Energy Booster
1964,Potato French Fries (Low Sodium),Occasional Foods,Global,1,1 serving (100g),318,3.5,42.1,15.1,3.9,0.3,Snack,Fried,Energy Booster
1965,Potato French Fries (Extra Portion),Occasional Foods,Global,1,1 serving (100g),384,4.2,50.5,18.3,4.6,0.4,Snack,Fried,Energy Booster
1966,Potato French Fries (Half Portion),Occasional Foods,Global,1,1 serving (100g),170,1.8,22.4,8.1,2.1,0.2,Snack,Fried,Energy Booster
1967,Potato French Fries (With Olive Oil),Occasional Foods,Global,1,1 serving (100g),352,3.4,40.2,19.7,3.9,0.3,Snack,Fried,Energy Booster
1968,Potato French Fries (Steamed),Occasional Foods,Global,1,1 serving (100g),293,3.7,40.2,13.0,4.3,0.3,Snack,Fried,Energy Booster
1969,Potato French Fries (Nutrient Dense),Occasional Foods,Global,1,1 serving (100g),337,4.0,43.6,16.3,4.6,0.3,Snack,Fried,Energy Booster
1970,Potato French Fries (Mild Flavor),Occasional Foods,Global,1,1 serving (100g),315,3.4,42.4,14.6,3.9,0.3,Snack,Fried,Energy Booster
1971,Potato French Fries (Herb Infused),Occasional Foods,Global,1,1 serving (100g),313,3.4,41.1,15.0,4.0,0.3,Snack,Fried,Energy Booster
1972,Potato French Fries (Traditional),Occasional Foods,Global,1,1 serving (100g),314,3.2,41.1,15.2,3.6,0.3,Snack,Fried,Energy Booster
1973,Vegetable Pakora,Occasional Foods,Indian,1,4 pieces (100g),291,5.3,28.5,17.3,3.3,2.0,Snack,Fried,Energy Booster
1974,Vegetable Pakora (Light Spiced),Occasional Foods,Indian,1,4 pieces (100g),301,5.3,28.7,18.3,3.3,2.0,Snack,Fried,Energy Booster
1975,Vegetable Pakora (Homestyle),Occasional Foods,Indian,1,4 pieces (100g),269,5.2,27.1,15.5,3.3,1.9,Snack,Fried,Energy Booster
1976,Vegetable Pakora (Low Sodium),Occasional Foods,Indian,1,4 pieces (100g),281,5.2,27.6,16.6,3.2,1.9,Snack,Fried,Energy Booster
1977,Vegetable Pakora (Extra Portion),Occasional Foods,Indian,1,4 pieces (100g),350,6.4,34.2,20.8,3.9,2.4,Snack,Fried,Energy Booster
1978,Vegetable Pakora (Half Portion),Occasional Foods,Indian,1,4 pieces (100g),161,2.9,15.8,9.6,1.8,1.1,Snack,Fried,Energy Booster
1979,Vegetable Pakora (With Olive Oil),Occasional Foods,Indian,1,4 pieces (100g),336,5.2,27.7,22.7,3.3,2.0,Snack,Fried,Energy Booster
1980,Vegetable Pakora (Steamed),Occasional Foods,Indian,1,4 pieces (100g),258,5.5,26.6,14.4,3.5,1.8,Snack,Fried,Energy Booster
1981,Vegetable Pakora (Nutrient Dense),Occasional Foods,Indian,1,4 pieces (100g),300,6.0,28.7,17.9,3.7,2.0,Snack,Fried,Energy Booster
1982,Vegetable Pakora (Mild Flavor),Occasional Foods,Indian,1,4 pieces (100g),284,5.3,28.7,16.5,3.3,2.0,Snack,Fried,Energy Booster
1983,Vegetable Pakora (Herb Infused),Occasional Foods,Indian,1,4 pieces (100g),285,5.2,27.7,17.0,3.4,2.0,Snack,Fried,Energy Booster
1984,Vegetable Pakora (Traditional),Occasional Foods,Indian,1,4 pieces (100g),293,5.1,28.5,17.6,3.1,2.1,Snack,Fried,Energy Booster
1985,Cheese Pizza Slice,Occasional Foods,Italian,1,1 slice (107g),291,12.1,32.3,12.6,2.0,3.5,Snack,Baked,Energy Booster
1986,Cheese Pizza Slice (Light Spiced),Occasional Foods,Italian,1,1 slice (107g),298,12.2,32.5,13.3,2.1,3.6,Snack,Baked,Energy Booster
1987,Cheese Pizza Slice (Homestyle),Occasional Foods,Italian,1,1 slice (107g),285,12.6,32.2,11.8,2.2,3.4,Snack,Baked,Energy Booster
1988,Cheese Pizza Slice (Low Sodium),Occasional Foods,Italian,1,1 slice (107g),283,11.9,31.5,12.2,2.0,3.4,Snack,Baked,Energy Booster
1989,Cheese Pizza Slice (Extra Portion),Occasional Foods,Italian,1,1 slice (107g),366,15.2,40.6,15.9,2.5,4.4,Snack,Baked,Energy Booster
1990,Cheese Pizza Slice (Half Portion),Occasional Foods,Italian,1,1 slice (107g),155,6.5,17.2,6.7,1.1,1.9,Snack,Baked,Energy Booster
1991,Cheese Pizza Slice (With Olive Oil),Occasional Foods,Italian,1,1 slice (107g),327,12.2,31.8,16.8,2.1,3.5,Snack,Baked,Energy Booster
1992,Cheese Pizza Slice (Steamed),Occasional Foods,Italian,1,1 slice (107g),262,12.3,29.7,10.4,2.1,3.1,Snack,Baked,Energy Booster
1993,Cheese Pizza Slice (Nutrient Dense),Occasional Foods,Italian,1,1 slice (107g),313,14.2,33.6,13.5,2.4,3.6,Snack,Baked,Energy Booster
1994,Cheese Pizza Slice (Mild Flavor),Occasional Foods,Italian,1,1 slice (107g),281,11.8,31.8,11.8,2.0,3.4,Snack,Baked,Energy Booster
1995,Cheese Pizza Slice (Herb Infused),Occasional Foods,Italian,1,1 slice (107g),302,12.7,33.2,13.1,2.2,3.6,Snack,Baked,Energy Booster
1996,Cheese Pizza Slice (Traditional),Occasional Foods,Italian,1,1 slice (107g),286,11.4,31.7,12.6,1.9,3.5,Snack,Baked,Energy Booster
1997,Dark Chocolate (70%),Occasional Foods,Global,1,30g,168,2.2,12.9,11.9,3.1,6.9,Snack,Raw,Balanced
1998,Dark Chocolate (70%) (Light Spiced),Occasional Foods,Global,1,30g,174,2.2,13.0,12.6,3.2,7.0,Snack,Raw,Balanced
1999,Dark Chocolate (70%) (Homestyle),Occasional Foods,Global,1,30g,163,2.3,13.1,11.3,3.3,6.8,Snack,Raw,Balanced
2000,Dark Chocolate (70%) (Low Sodium),Occasional Foods,Global,1,30g,169,2.2,13.1,12.0,3.2,7.0,Snack,Raw,Balanced
2001,Dark Chocolate (70%) (Extra Portion),Occasional Foods,Global,1,30g,206,2.7,15.9,14.6,3.8,8.5,Snack,Raw,Balanced
2002,Dark Chocolate (70%) (Half Portion),Occasional Foods,Global,1,30g,94,1.2,7.2,6.7,1.7,3.9,Snack,Raw,Balanced
2003,Dark Chocolate (70%) (With Olive Oil),Occasional Foods,Global,1,30g,207,2.2,13.0,16.2,3.3,7.0,Snack,Raw,Balanced
2004,Dark Chocolate (70%) (Steamed),Occasional Foods,Global,1,30g,155,2.4,12.7,10.5,3.5,6.6,Snack,Raw,Balanced
2005,Dark Chocolate (70%) (Nutrient Dense),Occasional Foods,Global,1,30g,180,2.6,13.5,12.9,3.7,7.1,Snack,Raw,Balanced
2006,Dark Chocolate (70%) (Mild Flavor),Occasional Foods,Global,1,30g,162,2.2,12.9,11.3,3.1,6.8,Snack,Raw,Balanced
2007,Dark Chocolate (70%) (Herb Infused),Occasional Foods,Global,1,30g,168,2.2,12.9,12.0,3.3,6.9,Snack,Raw,Balanced
2008,Dark Chocolate (70%) (Traditional),Occasional Foods,Global,1,30g,170,2.1,13.0,12.2,2.9,7.0,Snack,Raw,Balanced
2009,Gulab Jamun (1 piece),Occasional Foods,Indian,1,1 piece (50g),180,2.6,26.5,7.1,0.2,22.5,Snack,Fried,Energy Booster
2010,Gulab Jamun (1 piece) (Light Spiced),Occasional Foods,Indian,1,1 piece (50g),179,2.5,25.9,7.3,0.2,21.9,Snack,Fried,Energy Booster
2011,Gulab Jamun (1 piece) (Homestyle),Occasional Foods,Indian,1,1 piece (50g),172,2.6,25.7,6.5,0.2,21.1,Snack,Fried,Energy Booster
2012,Gulab Jamun (1 piece) (Low Sodium),Occasional Foods,Indian,1,1 piece (50g),176,2.5,26.0,6.9,0.2,21.7,Snack,Fried,Energy Booster
2013,Gulab Jamun (1 piece) (Extra Portion),Occasional Foods,Indian,1,1 piece (50g),222,3.1,32.7,8.8,0.3,27.7,Snack,Fried,Energy Booster
2014,Gulab Jamun (1 piece) (Half Portion),Occasional Foods,Indian,1,1 piece (50g),94,1.3,13.9,3.7,0.1,11.8,Snack,Fried,Energy Booster
2015,Gulab Jamun (1 piece) (With Olive Oil),Occasional Foods,Indian,1,1 piece (50g),202,2.6,26.4,9.6,0.2,22.4,Snack,Fried,Energy Booster
2016,Gulab Jamun (1 piece) (Steamed),Occasional Foods,Indian,1,1 piece (50g),161,2.6,24.3,5.9,0.2,19.9,Snack,Fried,Energy Booster
2017,Gulab Jamun (1 piece) (Nutrient Dense),Occasional Foods,Indian,1,1 piece (50g),185,2.9,26.7,7.4,0.2,21.9,Snack,Fried,Energy Booster
2018,Gulab Jamun (1 piece) (Mild Flavor),Occasional Foods,Indian,1,1 piece (50g),175,2.5,26.1,6.7,0.2,21.6,Snack,Fried,Energy Booster
2019,Gulab Jamun (1 piece) (Herb Infused),Occasional Foods,Indian,1,1 piece (50g),175,2.5,25.6,7.0,0.2,21.6,Snack,Fried,Energy Booster
